,序列,书名,作者,仙草,粮草,干草,枯草,毒草
4682,10741,拳霸诸天,老炎,34,7,1,2,7
4683,10742,极品逍遥高手,青山依旧在,63,8,6,8,43
4684,10744,望古神话之选天录,跳舞,67,4,4,4,71
4685,10746,儒道之天下霸主,先飞看刀,254,14,7,7,105
4686,10747,大时代1958,青山铁杉,336,6,6,11,97
4687,10748,井口战役,核动力战列舰,893,28,21,17,110
4688,10749,官道,温岭闲人,64,6,5,7,24
4689,10752,都市最高手,诸葛叶少,29,1,1,1,17
4690,10754,苍雷的剑姬,穿越众里的宅,174,17,7,18,407
4691,10755,佣兵的战争,如水意,993,40,27,32,137
4692,10757,韩娱之名侦探,有鱼的天空,91,10,10,5,156
4693,10758,仙碎虚空,幻雨,82,15,9,10,37
4694,10759,文艺生活,薪越,283,30,19,9,69
4695,10760,剑灵,坏宝,78,10,8,17,243
4696,10762,超级军工帝国,葫芦村人,127,12,8,12,386
4697,10763,入侵娱乐圈的骗子,o成佛o,286,21,14,13,320
4698,10764,无尽神器,道在不可见,127,18,10,20,205
4699,10765,仙侠世界,无罪,231,20,18,25,328
4700,10766,文化抵抗最前线,黄狗身上白,246,28,14,11,128
4701,10767,至尊医道,蔡晋,104,11,10,13,120
4702,10768,燃烧的莫斯科,红场唐人,76,7,10,6,181
4703,10769,从仙界归来的厨神,疯子语,88,14,8,15,277
4704,10770,白骨道宫,亲吻指尖,40,4,1,2,3
4705,10771,灭世魔帝,沉默的糕点,406,20,10,12,257
4706,10772,焚天魂主,一土成二木,76,11,9,15,134
4707,10773,桃运微信,暗黑之光,72,6,4,10,212
4708,10774,皇道,雾外江山,97,6,11,11,126
4709,10775,我在末世有套房,晨星LL,1209,59,37,37,257
4710,10776,至尊主播,兔子来了,82,12,5,11,274
4711,10777,魔域,乱世狂刀,96,17,12,16,101
4712,10778,韩警官,卓牧闲,389,35,20,28,65
4713,10779,最丧尸,王袍,132,11,12,16,202
4714,10780,执掌乾坤,乌山云雨,145,21,15,20,193
4715,10781,神纹战记,雨水,124,16,10,10,124
4716,10782,懒神附体,君不见,336,28,16,14,160
4717,10783,传奇族长,山人有妙计,234,23,15,27,118
4718,10784,守望黎明号,黑袍雷斯林,744,51,22,25,142
4719,10786,银河之舟,王白,120,10,10,3,37
4720,10787,抗战之中国远征军,远征士兵,190,9,14,9,157
4721,10788,艾泽拉斯圣光轨迹,驿路羁旅,369,24,14,13,80
4722,10789,机械神皇,资产暴增,418,18,18,34,184
4723,10790,食戟之冒牌小当家,绅士东,117,10,2,4,10
4724,10791,神荒龙帝,妖月夜,100,9,10,10,103
4725,10792,铁血宏图,无语的命运,169,13,16,12,101
4726,10793,弃僧,胖子爱吃炖豆角,122,17,6,13,219
4727,10794,绝世皇帝,盛夏微暗,318,11,15,13,200
4728,10795,破庙有神仙,雪满林中,306,35,25,25,155
4729,10796,红色苏联,华东之雄,118,8,6,6,347
4730,10798,超级天神系统,柳忙,109,6,14,18,268
4731,10799,穿越者穿越了穿越者,猫疲,139,9,11,13,270
4732,10800,超级高手养成计划,多笑天,80,12,7,8,112
4733,10801,精灵世纪：GO,GO》（校对版全本）作者：苏庸,106,9,16,15,134
4734,10802,仙界归来,静夜寄思,168,15,20,27,385
4735,10803,辣手狂医,不是蚊子,84,10,6,18,143
4736,10804,超魔构筑师,刻羽,79,9,10,12,181
4737,10805,极品小农场,名窑,322,27,21,15,110
4738,10806,无限冒险指南,刹那辉煌,485,37,30,37,108
4739,10807,从写手到巨星,虫2,57,13,11,8,111
4740,10808,我是大玩家,会说话的肘子,759,32,22,24,78
4741,10809,老婆是武林盟主,黑夜de白羊,111,8,7,17,505
4742,10810,太易,无极书虫,306,18,20,26,119
4743,10812,不死神凰,写字板,154,21,13,21,520
4744,10815,六迹之梦魇宫,忘语,63,3,5,1,14
4745,10816,时光旅行者,上善若无水,140,17,20,17,174
4746,10818,火帝神尊,西门飘血,76,9,5,4,214
4747,10819,大宋的最强纨绔子弟,灰头小宝2,335,31,23,27,192
4748,10820,绝世剑姬,斩鬼,99,8,6,13,1370
4749,10821,篮球之娱乐帝王(韩娱之篮球帝王),尧帝A,63,7,9,7,234
4750,10822,虫噬星空,南城有雪,181,19,22,26,362
4751,10823,六迹之大荒祭,萧鼎,57,8,8,8,124
4752,10824,时空棋局,竹上猪猪,129,12,13,11,52
4753,10825,超时空垃圾站,小城古道,222,36,25,25,421
4754,10827,无间枭雄,走过青春岁月,127,16,11,10,71
4755,10829,造化炼体决,零下5度01,180,14,13,16,133
4756,10830,巅峰小农民,鸿蒙树,142,17,18,17,273
4757,10831,封仙,六月观主,297,18,14,17,75
4758,10832,大宋王侯,九孔,203,16,18,18,123
4759,10833,符镇穹苍,古剑锋,253,20,22,28,104
4760,10834,烂片之王,何未满,72,22,12,11,370
4761,10835,超自然大英雄,青狐妖,94,15,16,13,215
4762,10836,八零后修道记,钓鱼1哥,118,13,21,15,149
4763,10837,剑王传说,失落叶,139,16,13,18,269
4764,10838,吃掉地球,一起数月亮,97,19,5,9,698
4765,10839,神武觉醒,百里玺,121,15,18,11,336
4766,10841,少年医仙,逐没,40,2,6,2,38
4767,10842,太古神王,净无痕,590,37,32,33,276
4768,10844,冠军之心,林海听涛,204,20,22,8,204
4769,10845,黎爷的轨迹,烂衣奸少,92,11,23,11,201
4770,10847,无尽神域,衣冠胜雪,184,12,19,14,115
4771,10848,极品女神穿梭系统,三天斗,117,11,15,18,429
4772,10849,位面成神之虚空戒,闭口禅,484,30,30,36,234
4773,10850,唐朝好地主,木子蓝色,351,34,25,38,462
4774,10851,道神,凌乱的小道,197,14,19,20,265
4775,10852,华娱,二手男人当自强,76,10,17,12,167
4776,10853,重生铸梦,银色纪念币,258,34,19,10,131
4777,10854,武道宗师,爱潜水的乌贼,1167,51,32,31,173
4778,10855,逆境游戏,肥狐狸,127,7,7,8,22
4779,10856,玄镜司,剑舞秀,176,11,13,14,128
4780,10857,幻想降临现实,宝可梦,204,15,24,18,281
4781,10858,武极宗师,风消逝,507,12,14,19,164
4782,10859,黑卡,萧瑟良,245,17,30,20,511
4783,10860,随身带着女神皇,火中物,378,21,18,32,208
4784,10861,火影之最强震遁,夜南听风,202,7,11,8,66
4785,10862,永恒之心,快餐店,438,44,43,23,176
4786,10863,巫师之旅,一行白鹭上青天,1625,54,38,43,172
4787,10864,主宰江山,汉风雄烈,259,23,25,26,342
4788,10865,惊悚乐园,三天两觉,4871,75,35,58,176
4789,10866,回到过去当女神,几人哀愁,118,8,14,11,448
4790,10867,我的妹妹是偶像,赵青杉,474,12,18,13,143
4791,10868,明末工程师,米酿,223,21,20,22,321
4792,10869,恶灵国度,弹指一笑间0,197,17,22,11,175
4793,10872,末日刁民,十阶浮屠,447,38,18,33,665
4794,10873,神级剑魂系统,夜南听风,282,26,10,17,198
4795,10874,女总裁的功夫神医,坐墙等红杏,89,8,11,28,341
4796,10875,传奇再现,伪戒,154,12,15,18,393
4797,10876,半脑,陌白,169,11,11,9,28
4798,10877,血墓诡影,东方卜白,60,5,10,7,86
4799,10878,阴阳鬼医,沙中灰,239,29,13,24,65
4800,10879,八荒剑神,云泪天雨,208,19,16,25,218
4801,10880,不二掌门,善水,164,17,14,17,75
4802,10881,神级幸运星,辰机唐红豆,132,14,5,10,249
4803,10882,混世矿工,牧尘客,152,11,14,17,250
4804,10883,诸天万界,虾米XL,341,34,27,24,212
4805,10884,异界那些事儿,寂寞的化石,435,36,23,28,221
4806,10885,网游之荒古时代,木有才O,148,28,18,14,197
4807,10886,超级败家子,一朵菊花,123,11,13,16,573
4808,10887,钢铁皇朝,背着家的蜗牛,287,33,36,27,282
4809,10888,末日之无上王座,随散飘风,200,27,18,33,332
4810,10889,万法梵医,相思洗红豆,99,8,10,18,385
4811,10890,山洼小富农,醛石,303,26,22,24,102
4812,10891,文艺大明星,卖萌无敌小小宝,131,18,16,17,181
4813,10892,桃源山庄,东人,96,15,17,11,165
4814,10893,电影世界大抽奖,熊猫胖大,179,25,21,29,302
4815,10894,纯禽记者,高冷的沐小婧,127,15,16,14,244
4816,10895,恐怖广播,纯洁滴小龙,870,47,30,34,153
4817,10896,篮坛教皇,兔来割草,152,11,16,13,73
4818,10897,吾名雷恩,三脚架,160,17,21,20,170
4819,10898,最强反派系统,封七月,1552,67,52,40,264
4820,10899,特种兵之利刃,蝼蚁望天,100,5,14,12,307
4821,10900,青莲剑说,华表,298,31,18,19,109
4822,10901,一夜冥妻,秦受吃白菜,44,3,10,13,147
4823,10902,捡宝王,全金属弹壳,422,37,20,29,138
4824,10903,一刀劈开生死路,夜与雪,323,31,19,20,75
4825,10904,元龙,任怨,406,47,43,57,391
4826,10906,不朽凡人,鹅是老五,824,57,53,60,390
4827,10907,帝皇演义,言子木,85,14,12,13,295
4828,10908,主角猎杀者,野山黑猪,232,23,25,23,723
4829,10909,废土崛起,通吃道人,647,39,29,34,90
4830,10911,梦醒细无声,第十个名字,99,9,12,14,307
4831,10912,火影之恶魔法则,很龙很傲天,118,28,13,18,293
4832,10913,大汉科技帝国,牛家一郎,175,23,15,21,342
4833,10914,系统供应商,凿砚,659,35,34,29,312
4834,10915,过关,飞翔的浪漫,78,5,11,12,128
4835,10916,超品相师,九灯和善,677,30,34,42,258
4836,10917,古井观传奇,困的睡不着,355,28,16,28,112
4837,10918,全职抽奖系统,小城居民,99,13,14,13,329
4838,10919,烽火引,君王死社稷,185,20,19,28,97
4839,10920,白银之轮,悲剧山伯爵,442,40,19,25,205
4840,10923,天工,沙包,463,41,15,14,108
4841,10924,超品透视,李闲鱼,167,10,8,10,60
4842,10925,龙珠之最强神话,枫叶缀,251,20,24,15,125
4843,10926,度鬼师,姓易的,163,15,11,14,35
4844,10927,重生之小玩家,吹个大气球9,663,16,17,22,186
4845,10928,大妖通灵,羽的法术书,251,27,33,20,91
4846,10929,立地蛮太岁,闷骚去病,51,5,10,13,285
4847,10930,龙符,梦入神机,718,42,43,51,296
4848,10931,九炼归仙,博耀,497,33,31,37,223
4849,10932,烽皇,瑞根,187,18,19,12,57
4850,10933,天幕神捕,东城令,204,26,19,14,309
4851,10934,疯狂神豪玩科技,为情成痴,156,23,19,26,360
4852,10935,玄天战尊,妖月夜,260,16,19,20,579
4853,10936,九真九阳,杜灿,323,23,29,24,592
4854,10937,寂静王冠,风月,739,28,22,26,148
4855,10938,大宋好屠夫,祝家大郎,198,12,18,15,67
4856,10939,相声大师,唐四方,396,34,18,13,95
4857,10940,一念永恒,耳根,1855,66,61,90,393
4858,10941,剑与魔法与出租车,索斯,636,39,45,40,154
4859,10942,崇祯十七年秋,话凄凉,233,28,11,21,68
4860,10943,巨星从业者,君王带笑,69,9,10,11,228
4861,10944,直死无限,如倾如诉,1096,55,34,30,204
4862,10945,无限仙武世界,宁悦岳,144,16,13,16,234
4863,10946,娱乐点金手,俗人小黑,78,18,17,18,158
4864,10947,无限之开荒者,倾世大鹏,336,25,21,34,165
4865,10948,大牧场主,陶良辰,634,35,16,17,122
4866,10949,神魔供应商,何处不染尘,172,25,18,24,363
4867,10950,贼警,虾写,359,19,13,12,130
4868,10951,光脑武尊,晚间八点档,242,20,35,19,221
4869,10952,神级大矿主,五彩贝壳,93,16,7,17,278
4870,10953,剑娘,沧澜波涛短,207,26,25,21,578
4871,10954,英雄联盟之巅峰王座(英雄联盟之韩娱巨星),Iced子夜,69,13,6,14,1105
4872,10955,龙武战神,罗玛,61,10,8,15,231
4873,10956,重生之神级学霸,志鸟村,1019,42,25,34,185
4874,10957,浴血兵魂,丑牛1985,56,5,7,7,243
4875,10958,大明妖孽,冰临神下,315,23,8,10,72
4876,10959,调教大宋,苍山月,166,8,8,4,31
4877,10960,锋行天下,静物JW,41,10,3,12,228
4878,10961,终末之城,西贝猫,413,22,17,20,103
4879,10962,窥天神测,桃花渡,61,9,9,7,167
4880,10963,绝世天君,高楼大厦,158,18,19,21,361
4881,10964,网游之全球在线,笙箫剑客,338,33,26,22,331
4882,10965,仙界网络直播间,38大虾,110,6,13,10,449
4883,10966,终极教官,梁七少,133,13,12,17,442
4884,10967,一世富贵,安化军,198,30,14,23,215
4885,10968,武器大师,独悠,198,17,14,29,362
4886,10969,大宋将门,青史尽成灰,392,22,23,24,89
4887,10970,异常生物见闻录,远瞳,3492,72,42,69,293
4888,10971,动画世界大冒险,穷四,172,20,14,18,282
4889,10972,神级巫医在都市,五志,149,12,4,23,210
4890,10973,地府重临人间,连山易子,388,32,22,22,191
4891,10974,阴阳鬼术,巫九,88,8,12,8,151
4892,10975,阴阳先生之百鬼缠身,辉二,53,7,9,6,77
4893,10976,超能名帅,陈爱庭,75,9,10,18,250
4894,10978,奋斗在红楼,九悟,752,53,27,28,140
4895,10979,进入电影,青幕山,246,26,25,23,265
4896,10980,穿越从山贼开始,怒笑,161,20,20,26,284
4897,10981,彪悍的人生,新丰,299,41,23,20,306
4898,10982,盖世帝尊,一叶青天,280,22,19,31,394
4899,10983,六迹之万宗朝天录,萧潜,50,4,8,5,111
4900,10984,生死丹尊,偏旁部首,130,18,13,20,767
4901,10985,从笑星走向巨星,纵马昆仑,170,17,16,16,194
4902,10986,史上最牛暴君,无敌皇上,87,10,8,12,537
4903,10987,信仰诸天,朝不保夕,145,7,19,12,489
4904,10988,六迹之梦域空城,烟雨江南,107,10,2,3,101
4905,10989,全能大歌王,葆星,113,15,13,19,226
4906,10990,在修仙界玩网游,寻雾者,73,7,7,2,28
4907,10991,武侠开端,刘少冲,111,12,15,15,293
4908,10992,火影之活久见,李四羊,329,37,13,23,234
4909,10993,阴阳执掌人,洛冰,81,10,10,10,139
4910,10994,地狱电影院,黑色火种,456,38,23,22,259
4911,10995,大唐风华路,山下出水,158,9,19,14,257
4912,10996,俗人重生记,辛老五,181,17,16,28,454
4913,10997,铁血德意志,流泪的鱼wyj,109,12,15,12,313
4914,10998,完美人生,刀一耕,706,37,40,32,457
4915,10999,一言通天,黑弦,711,38,46,27,167
4916,11000,吞天记,风青阳,272,22,23,30,481
4917,11001,史上最强师兄,八月飞鹰,837,61,46,40,222
4918,11002,重生之逆战西游,莫问初心,273,21,20,25,114
4919,11003,三国之超级召唤系统,姜梵,73,6,3,4,41
4920,11004,踏天无痕,更俗,377,35,24,24,182
4921,11005,重生日本当厨神,千回转,624,43,17,18,208
4922,11006,异界生活助理神,李仲道,261,19,28,17,132
4923,11007,跑出我人生,丧尸舞,202,18,12,7,912
4924,11008,圣祖,傲天无痕,248,26,21,43,321
4925,11011,神级猎杀者,萧雨客,142,17,12,27,1133
4926,11012,脑洞大爆炸,魔性沧月,559,42,32,23,172
4927,11013,无限进化,不冷,629,40,39,48,293
4928,11014,我的时空穿梭手机,金色茉莉花,498,35,29,23,221
4929,11015,万岁约阿希姆,天空之承,79,8,9,13,387
4930,11016,韩娱之影帝,榴弹怕水,136,12,9,13,676
4931,11017,魔潮起时,异地他乡,325,26,15,25,79
4932,11018,绝顶枪王,果味喵,76,9,12,12,358
4933,11019,最强特种兵之龙刺,赤色星尘,80,6,7,13,306
4934,11021,斩邪,南朝陈,245,24,18,18,78
4935,11022,九界仙尊,神出古异,176,15,17,22,479
4936,11023,游戏开发指南,我爱厨房,316,29,16,20,82
4937,11024,NBA万界商城,远古莱德,41,7,10,7,284
4938,11025,偷香,墨武,450,32,30,29,193
4939,11026,无敌英雄系统,忘川三途,138,16,12,16,380
4940,11027,网游之倒行逆施,张扬的五月,414,15,26,18,168
4941,11028,纪元黎明,人勿玩人,554,59,16,23,110
4942,11029,欢迎来到BOSS队,李古丁,135,18,16,13,260
4943,11030,变身在DC世界,想静静的顿河,125,11,8,12,426
4944,11031,未来宠物店,维斯特帕列,209,37,23,10,152
4945,11032,懒散初唐,北冥老鱼,313,20,27,19,160
4946,11033,范进的平凡生活,普祥真人,228,23,25,21,114
4947,11034,灵玉,财迷道长,52,6,12,13,164
4948,11035,重生之财源滚滚,老鹰吃小鸡,868,38,40,47,252
4949,11037,超级卡牌系统,黑乎乎的老妖,449,26,17,25,316
4950,11038,悟空看私聊,李白不白,58,5,5,13,352
4951,11039,韩娱之心里的声音,鹤城风月,74,14,10,7,437
4952,11040,唐朝好舅子,晨风天堂,101,16,16,10,170
4953,11041,万界淘宝商,叶恨水,232,25,14,22,302
4954,11042,交锋,可大可小,347,18,15,11,322
4955,11043,位面祭坛,暗石,108,10,13,11,257
4956,11044,赶尸世家,紫梦幽龙,178,20,9,15,103
4957,11045,大文豪,上山打老虎额,242,22,13,14,228
4958,11046,无尽世界直播系统,弥煞,83,10,9,9,529
4959,11047,冥主,中原五百,378,25,25,14,84
4960,11048,重生之大设计师,帅到掉渣,95,16,13,12,213
4961,11049,超级潇洒人生,胖达福,87,13,13,14,367
4962,11050,天影,萧鼎,220,20,22,22,259
4963,11051,西游之问道长生,西城冷月,265,23,27,25,156
4964,11052,我是瓦尔迪,王大布,81,21,7,6,193
4965,11053,中国猎人,步枪,120,6,12,16,355
4966,11054,球场教父,猪头七,42,7,3,11,116
4967,11055,特殊事件专案组,伴读小牧童,299,21,26,24,130
4968,11056,全能修炼至尊,蓝领笑笑生,98,9,15,12,206
4969,11057,混元剑帝,乘风御剑,150,30,30,30,336
4970,11058,逍遥小书生,荣小荣,2068,50,43,26,164
4971,11059,美漫世界霸王轨迹,驿路羁旅,348,30,13,24,261
4972,11060,在仙界当漫画家,寻雾者,100,15,6,10,282
4973,11061,唐谋天下,青叶7,208,20,24,8,293
4974,11062,欧皇,苍知,87,11,9,10,450
4975,11063,君临三千世界,易子七,133,11,15,19,398
4976,11064,与千年女鬼同居的日子,卜非,117,9,13,16,372
4977,11065,青灵诛心,红尘志异,76,12,12,6,175
4978,11066,开发次元世界,锈迹符文,147,17,16,17,346
4979,11067,都市模拟人生,明渐,374,35,32,26,240
4980,11068,火影之最强卡卡西,墨渊九砚,157,17,15,21,359
4981,11069,异世之召唤文臣猛将,酒池醉,147,17,5,12,252
4982,11070,残明,半渡,288,29,28,15,74
4983,11071,通天仙路,苍天白鹤,240,23,30,30,340
4984,11072,小修行,田十,311,20,15,27,120
4985,11073,捡宝生涯,吃仙丹,166,23,19,19,188
4986,11074,超位面穿行,湛蓝海岸线,294,29,33,27,232
4987,11075,不当小明星,田间小路,129,16,18,15,220
4988,11076,晚清之乱臣贼子,吴老狼,235,14,24,12,146
4989,11077,随身带着星际争霸,暴兵对A,168,7,8,15,52
4990,11078,重生之神级明星,楼下赫本,192,15,15,16,311
4991,11079,捞尸人,陈十三,68,7,10,7,24
4992,11080,无限十万年,无量摩诃,98,11,18,12,256
4993,11081,一剑飞仙,流浪的蛤蟆,383,26,23,30,264
4994,11082,大逆之门,知白,290,19,21,29,187
4995,11083,变身路人女主,醉卧笑伊人,158,27,10,11,308
4996,11084,中华武将召唤系统,酸奶酪,103,8,5,12,305
4997,11085,万界天尊,血红,412,31,17,19,207
4998,11086,贞观大闲人,贼眉鼠眼,332,19,8,9,89
4999,11087,六迹之贪狼,柳下挥,47,6,1,11,153
5000,11088,炽焰之魂,卡列颠,149,14,24,21,215
5001,11089,唐朝小闲人,南希北庆,520,31,14,22,212
5002,11090,汽车黑科技,蠢蠢凡愚QD,90,5,5,15,556
5003,11091,灵魂导游,顾大石,215,30,12,13,94
5004,11092,七界武神,叶之凡,197,10,18,25,354
5005,11093,宇宙的边缘世界,原艾伦,296,22,16,11,65
5006,11094,聊斋大圣人,佛前献花,247,27,17,22,316
5007,11095,无限制神话,废纸桥,539,37,21,23,172
5008,11096,我的房间有扇任意门,五十块,151,25,14,20,332
5009,11097,抗战之血染山河,白色孤岛1,273,12,14,5,102
5010,11098,网游之进化战场,何家小兵兵,56,5,5,11,37
5011,11099,完美机甲剑神,墨乡,259,16,16,16,131
5012,11100,奶爸的文艺人生,寒门,881,63,17,21,201
5013,11101,历史粉碎机,木允锋,503,32,19,19,209
5014,11102,超级金钱帝国,七世狂人,352,21,17,26,249
5015,11103,太监武帝,沉默的糕点,101,8,8,15,686
5016,11104,都市之国术无双,鱼儿小小,244,20,19,32,335
5017,11105,我的姐姐是大明星,卖报小郎君,939,39,26,33,407
5018,11106,神门,薪意,402,33,22,20,223
5019,11107,星武通神,蒜书,190,19,14,13,116
5020,11108,我的镀金时代,黑色的单车,232,20,14,21,174
5021,11109,非正常人类异闻录,精分三代,743,46,32,28,182
5022,11110,最强基因,零下九十度,162,22,6,11,48
5023,11111,修真四万年,卧牛真人,2051,73,51,58,263
5024,11112,两界搬运工,石闻,477,29,32,32,209
5025,11113,农家仙田,南山隐士,255,24,31,23,239
5026,11114,我家客人你惹不起,烽火成林,130,12,6,12,236
5027,11115,我是大科学家,蜜汁扣肉,79,8,15,21,256
5028,11116,英雄联盟：上帝之手,上帝之手》（校对版全本）作者：三千勿忘尽,57,7,6,6,449
5029,11117,最终猎杀,大飞艇,194,27,14,12,109
5030,11118,罪恶调查局,骁骑校,280,12,19,15,128
5031,11119,侯沧海商路笔记,小桥老树,137,12,8,7,161
5032,11120,白袍总管,萧舒,648,54,39,49,579
5033,11121,夜行者：平妖二十年,平妖二十年》（校对版全本）作者：南无袈裟理科佛,273,11,11,9,70
5034,11122,寒门枭士,高月,388,40,24,33,159
5035,11123,借阴寿,五斗米,67,8,5,12,259
5036,11124,龙血武帝,流水无痕,128,13,5,11,63
5037,11127,菌魔,兰帝魅晨,111,10,10,10,50
5038,11128,逆鳞,柳下挥,231,20,27,28,476
5039,11129,民国之文豪崛起,王梓钧,1056,54,21,28,289
5040,11130,重生过去当神厨,锋临天下,131,10,14,15,236
5041,11131,公子千秋,府天,209,18,20,7,45
5042,11132,梦想为王,中秋月明,142,9,15,7,262
5043,11133,史上最牛道长,诸羊黄昏,481,32,25,19,177
5044,11134,纪元崛起,半只青蛙,129,12,12,7,63
5045,11135,影视会员大穿越,画画大匠人,130,22,13,11,200
5046,11138,美女总裁之贴身高手,寂无,103,20,6,17,671
5047,11145,高危职业,风三十五,81,10,9,16,155
5048,11156,暴风法神,余云飞,401,24,18,22,130
5049,11157,江山美人刀,安小野,58,7,8,16,183
5050,11158,重生之2006,雨去欲续,244,18,10,11,348
5051,11160,都市最强装逼系统,必火,161,17,17,19,822
5052,11163,最强神话帝皇,任我笑,138,16,15,22,606
5053,11164,群星陨落之日,金寻者,72,3,15,20,160
5054,11165,移动藏经阁,汉宝,315,27,30,40,481
5055,11166,末世大回炉,二十二刀流,394,55,29,26,419
5056,11167,体坛之篮球教父,肉末大茄子,41,9,4,6,154
5057,11168,异世界的美食家,李鸿天,474,41,34,32,468
5058,11169,不朽之路,胜己,193,18,18,25,326
5059,11170,三国之熙皇,名武,88,16,10,10,396
5060,11171,最后一个使徒,卷土,409,15,29,30,196
5061,11172,从拯救咖啡店开始,开心小帅,212,23,16,15,140
5062,11173,最佳影星,白色十三号,353,35,15,26,124
5063,11174,位面之纨绔生涯,昨夜大雨,256,24,15,15,151
5064,11175,我的美女公寓,船长,442,26,16,21,215
5065,11176,代汉,王不过霸,112,18,11,16,220
5066,11177,最强妖孽,厄夜怪客,378,34,33,27,245
5067,11178,武侠世界大穿越,我叫排云掌,344,25,42,23,446
5068,11179,大魏宫廷,贱宗首席弟子,1427,48,36,45,267
5069,11180,深空之下,最终永恒,376,22,12,19,100
5070,11181,逆袭万岁,霞飞双颊,210,24,16,31,551
5071,11184,绝对交易,隐语者,458,51,22,25,186
5072,11185,参天,风御九秋,195,20,15,25,163
5073,11186,极道骑士,银霜骑士,142,22,19,17,290
5074,11187,次元马甲系统,哆啦i梦,121,19,17,22,276
5075,11188,神道丹尊,孤单地飞,237,24,26,34,559
5076,11189,绝命手游,奥比椰,78,12,14,22,211
5077,11190,港娱1975,来不及忧伤,167,13,24,23,331
5078,11191,超品战兵,梁不凡,105,13,12,23,821
5079,11192,斗罗大陆III龙王传说,唐家三少,454,23,29,43,1799
5080,11193,国际制造商,二将,127,18,18,15,240
5081,11194,宿主请留步,雪落君,127,24,11,17,223
5082,11195,西游之穿越诸天,干燥的心,115,15,12,15,277
5083,11196,都市种子王,七星荔枝肉,158,20,12,11,215
5084,11198,蒸汽时代的道士,雪满林中,240,35,20,20,140
5085,11199,穿越诸天万界,天帝大人,265,21,14,19,105
5086,11200,寻找走丢的舰娘,海底熔岩,854,33,13,18,169
5087,11201,仙域科技霸主,试剑天涯,175,14,13,14,225
5088,11202,逆流纯真年代,人间武库,1300,49,30,97,561
5089,11203,我是杀毒软件,懒鸟,574,57,29,26,176
5090,11204,反套路快穿,良心,208,20,20,20,285
5091,11205,阴阳师秘,灵异13号,23,3,2,3,18
5092,11206,主神大道,古月居士,564,32,20,28,200
5093,11207,老衲要还俗,一梦黄粱,771,64,27,35,375
5094,11208,这是个角色扮演游戏,机战蛋,111,16,10,17,283
5095,11209,超级拍卖行,玉米熊,179,23,23,17,348
5096,11210,精分写手成神记,卡列颠尼亚,115,16,7,13,269
5097,11211,逆天仙尊2,杜灿,117,15,12,13,247
5098,11212,我不是大明星啊,巫马行,116,23,13,21,410
5099,11213,心魔,沁纸花青,726,34,20,26,143
5100,11214,奥特曼格斗进化,猫色,117,11,22,14,379
5101,11215,恶人大明星,丹尼尔秦,187,18,17,22,307
5102,11216,系统的黑科技网吧,逆水之叶,407,40,25,17,288
5103,11217,全能游戏设计师,青衫取醉,453,41,17,17,203
5104,11218,海贼之火龙咆哮,蛇草花露水,215,22,16,22,267
5105,11220,画中王,甘甜,42,5,5,12,553
5106,11224,娱乐春秋,姬叉,2085,39,24,36,178
5107,11225,重生之暗夜崛起,家里第三胖,132,23,21,13,229
5108,11226,都市至强者降临,极地风刃,163,19,14,16,372
5109,11227,神奇牧场,若忘书,125,14,14,11,370
5110,11228,重塑人生三十年,皇家雇佣猫,358,31,19,25,186
5111,11229,青叶灵异事务所,库奇奇,826,45,17,21,164
5112,11230,无敌剑域,青鸾峰上,301,20,17,37,678
5113,11231,全民进化时代,黑土冒青烟,150,16,25,18,375
5114,11232,诸天最强BOSS,渡红尘,105,19,13,10,368
5115,11233,网游之奴役众神,一夜狂醉,128,10,9,22,629
5116,11234,神话禁区,何处不染尘,390,34,14,17,144
5117,11235,能穿越的修行者,神秘男人,348,33,29,27,172
5118,11236,二青,来不及忧伤,255,16,21,14,178
5119,11237,蛮荒仙界,网络黑侠,294,24,16,18,128
5120,11238,奇遇无限,龙鳞道,96,9,5,12,237
5121,11239,大明1617,淡墨青衫,180,25,15,25,389
5122,11240,我的末世基地车,黑暗荔枝,438,41,52,36,304
5123,11241,大唐农圣,爱吃鱼的胖子,117,21,10,20,191
5124,11242,抗日之特战兵王,寂寞剑客,124,16,10,14,436
5125,11243,网游之神级土豪,极目天狗,196,16,16,23,412
5126,11244,阴阳网店,谢庆生,106,9,9,19,280
5127,11245,仙藏,鬼雨,410,26,23,23,247
5128,11246,电弧中的高级玩家,大脸猫脸大,110,12,4,6,32
5129,11247,活在诸天,你好再见见,160,24,17,20,173
5130,11248,我的明星老师,夜的光,75,5,11,14,298
5131,11249,位面游轮,横空日月,302,28,32,21,196
5132,11250,电影世界大盗,七只跳蚤,240,30,15,24,560
5133,11251,修士的厨神生活,食颜而肥,258,30,16,23,102
5134,11253,你为何召唤我,第十六笼馒头,190,28,13,9,342
5135,11254,逍遥游,月关,318,24,24,25,612
5136,11255,战国赵为王,熙檬父,161,16,14,23,179
5137,11256,超级英雄间谍派,留心金碧年深,30,3,5,4,12
5138,11257,娱乐之最强大脑,昊鲤,89,22,12,20,378
5139,11258,史上最强店主,南极烈日,297,31,13,24,539
5140,11259,遮天之万古独尊,星之煌,266,20,23,13,148
5141,11260,极道天魔,滚开,1545,72,45,42,274
5142,11261,魔鬼传奇,虾写,248,15,9,15,104
5143,11262,十方神王,贪睡的龙,173,12,16,14,289
5144,11263,回到山沟去种田,二子从周,174,6,10,9,22
